,loan_id,gender,disbursemet_date,currency,country,sex,is_employed,job,location,loan_amount,number_of_defaults,outstanding_balance,interest_rate,age,number_of_defaults,remaining term,salary,marital_status,age,Loan Status
129,3eabcfc5-baf4-4140-83fc-775257c87727,male,2022 10 14,USD,Zimbabwe,male,True,Nurse,Gokwe,20000.0,0,31762.153304411484,0.18,42,0,61,2545.780171100894,married,42,Defaulted
130,4b2de6a7-1fa3-45ca-b92f-6835c5becb11,female,2020 03 15,USD,Zimbabwe,female,True,Engineer,Masvingo,34000.0,0,45395.26887011035,0.22,35,0,55,3339.0058586367363,divorced,35,Defaulted
131,1de56825-5cfc-4ed7-9459-5844ee98302d,female,2023 03 19,USD,Zimbabwe,female,True,Doctor,Chivhu,46000.0,0,45256.1173947691,0.22,41,0,78,4683.194980449065,divorced,41,Did not default
132,a4414a72-6602-4e19-91ea-46a43c7099d5,male,2023 09 07,USD,Zimbabwe,male,True,Engineer,Masvingo,18000.0,1,25947.79441714585,0.2,46,1,53,2366.549367658584,married,46,Did not default
133,f4ecca65-8e3f-45ad-9582-c977186b9071,female,2022 10 16,USD,Zimbabwe,female,True,Teacher,Chimanimani,48000.0,1,57652.49684618648,0.25,42,1,50,3364.889154769906,married,42,Did not default
134,2a66a91e-cf77-413e-9141-f219016ffee6,male,2021 11 23,USD,Zimbabwe,male,True,Software Developer,Chipinge,32000.0,0,37772.67317875681,0.22,47,0,55   ,2817.554084111961,married,47,Did not default
135,9b6834c8-a632-4a83-8207-18c54acf9c86,female,2023 09 13,USD,Zimbabwe,female,True,Accountant,Beitbridge,29000.0,1,23640.37066978513,0.22,38,1,73,3733.5073430463303,divorced,38,Did not default
136,4cabb144-548d-49db-8735-1c2b6570d54c,male,2020 12 10,USD,Zimbabwe,male,True,Engineer,Victoria Falls,44000.0,1,43765.84162441846,0.21,43,1,62,3615.2993822080307,married,43,Defaulted
137,894a1065-da3f-410b-b8ff-20d5e243d339,male,2020 02 26,USD,Zimbabwe,male,True,Accountant,Masvingo,26000.0,0,27531.914730864482,0.23,44,0,57,2868.0689824844007,divorced,44,Did not default
138,3ac520c8-2ec2-446f-a360-b04c412af39a,other,2023 03 10,USD,Zimbabwe,other,True,Software Developer,Kadoma,40000.0,1,55729.28151893189,0.21,49,1,49,2661.3413605675787,single,49,Did not default
139,67d0b863-acc5-4304-858e-fd052e6708f6,female,2020 04 05,USD,Zimbabwe,female,True,Data Analyst,Chimanimani,46000.0,1,46965.43701408162,0.24,40,1,45,2846.116075076695,divorced,40,Did not default
140,04e09b59-3e34-401c-814f-7fbed5ee937b,female,2022 08 19,USD,Zimbabwe,female,True,Software Developer,Rusape,16000.0,0,34437.305927431466,0.2,48,0,68,2624.97446395554,single,48,Did not default
141,a5fee462-2212-4a26-aebd-a2ac3cc326cc,other,2023 09 27,USD,Zimbabwe,other,True,Engineer,Chimanimani,27000.0,0,35625.700729553755,0.2,43,0,86,3793.5208682271686,married,43,Did not default
142,720521c5-ddf4-4b06-9317-a7a224012b4c,male,2021 04 05,USD,Zimbabwe,male,True,Doctor,Karoi,29000.0,0,41831.28769101303,0.22,40,0,48,2620.2457716639365,divorced,40,Did not default
143,c93067e8-c906-48df-9863-c87f3d079fd0,other,2023 09 11,USD,Zimbabwe,other,False,,Chimanimani,47000.0,0,42060.397947185076,0.23,48,0,48,2698.5020176042444,married,48,Did not default
144,53ee43ab-79b2-405d-bdeb-73c96825852f,male,2020 09 25,USD,Zimbabwe,male,True,Teacher,Harare,18000.0,1,30732.16990777644,0.2,44,1,53,2539.3073392933807,single,44,Did not default
145,ad048437-eafd-4407-92b8-438e3587adf0,female,2023 06 30,USD,Zimbabwe,female,True,Data Analyst,Rusape,22000.0,1,37403.88209229921,0.21,51,1,67,2797.0744532765743,single,51,Did not default
146,5a902013-705f-423c-a224-6b56fd58c990,male,2021 08 04,USD,Zimbabwe,male,True,Nurse,Rusape,28000.0,0,31715.380230821975,0.2,48,0,37,2044.713903728409,married,48,Did not default
147,87e8e9d5-c88e-4b40-88c4-0b47da6b29bc,other,2023 07 23,USD,Zimbabwe,other,True,Software Developer,Harare,36000.0,0,29085.06891467954,0.21,45,0,49,2666.6602197235406,married,45,Did not default
148,e3ffb570-60fa-44a4-9995-7b8656fedf11,female,2020 09 28,USD,Zimbabwe,female,True,Teacher,Beitbridge,47000.0,0,33647.91247571721,0.23,42,0,46,2978.811602988223,married,42,Did not default
149,239c055a-01d0-4276-8812-909f1e3fdb3b,male,2023 01 01,USD,Zimbabwe,male,True,SoftwareDeveloper,Bulawayo,37000.0,0,52376.05868149463,0.22,47,0,34_,1983.6110151062987,married,47,Did not default
150,b7347df1-f3e9-4f2d-9fce-a82f046c1bdb,other,2023 02 05,USD,Zimbabwe,other,True,Software Developer,Rusape,30000.0,0,24937.495621017588,0.21,44,0,44,2360.7605557605157,married,44,Did not default
151,487578c2-bc2d-4947-bb66-98eb95df4166,male,2021 07 25,USD,Zimbabwe,male,True,Accountant,Chiredzi,18000.0,0,30851.605666665255,0.22,39,0,34,1944.7187398175893,divorced,39,Defaulted
152,59c82899-a258-4827-87ec-8bee41573807,male,2020 05 16,USD,Zimbabwe,male,True,Accountant,Karoi,31000.0,0,37748.814500390414,0.22,41,0,42,2341.2519312641593,divorced,41,Did not default
153,189fb6ee-a6e8-4beb-a51b-1bd0dfb98765,male,2021 11 16,USD,Zimbabwe,male,True,Engineer,Chivhu,27000.0,2,29761.190630695717,0.23,47,2,45,2561.621850482881,married,47,Did not default
154,6f058c07-b54a-4f26-81d3-41443896f685,other,2020 02 12,USD,Zimbabwe,other,True,Lawyer,Gweru,5000.0,0,28018.356082258342,0.15,34,0,35,1888.745108674932,married,34,Defaulted
155,ab3ba82d-8214-434c-9137-ba0b1ec835d9,female,2023 08 21,USD,Zimbabwe,female,True,SoftwareDeveloper,Plumtree,18000.0,0,31241.244449606333,0.19,52,0,54,2344.7010623249334,single,52,Did not default
156,39ef29e0-d350-42eb-8d8e-a6808723bf57,male,2022 01 12,USD,Zimbabwe,male,True,Nurse,Bulawayo,44000.0,0,56622.00146754178,0.21,32,0,39,2440.2077644402852,divorced,32,Did not default
157,3f9c4f0f-f5d7-4ad4-b8fd-d7efaaffb5d4,male,2022 03 12,USD,Zimbabwe,male,True,Software Developer,Zvishavane,49000.0,1,36976.007064967765,0.2,42,1,55,3251.8232811634516,married,42,Did not default
158,8c3e1953-2ce9-4bfd-926e-905bf45d2321,female,2022 01 14,USD,Zimbabwe,female,True,Engineer,Harare,30000.0,0,49690.14806401201,0.22,37,0,43,2539.003641860898,divorced,37,Did not default
159,e42699ee-a98e-4963-bbda-1180c38b7f3b,male,2023 03 26,USD,Zimbabwe,male,True,Engineer,Harare,17000.0,2,27186.167333894682,0.21,42,2,56,2496.498322327673,married,42,Did not default
160,23400688-fc2b-4987-b92b-69e51a3bdca5,female,2020 05 11,USD,Zimbabwe,female,True,Engineer,Chipinge,14000.0,2,33428.645261636586,0.2,50,2,53,2212.138046897743,single,50,Did not default
161,ae231ac4-8ecb-476a-b29d-5965db2ee536,other,2022 11 04,USD,Zimbabwe,other,True,Nurse,Chimanimani,37000.0,0,49492.53809407179,0.24,44,0,52,3185.4068877331074,married,44,Did not default
162,c166a903-f234-4c46-b0e2-b85a91ee3666,male,2021 08 30,USD,Zimbabwe,male,True,Software Developer,Masvingo,22000.0,0,27686.965205323828,0.21,49,0,47,2302.341183714731,single,49,Did not default
163,30ba3eff-6fff-439c-bcc5-b27dd77135eb,female,2022 11 21,USD,Zimbabwe,female,True,Accountant,Gweru,11000.0,0,28888.380057633884,0.23,52,0,58,2309.4285475901643,married,52,Did not default
164,713d7024-62fc-4c6a-a4ce-73438fe86249,other,2021 08 07,USD,Zimbabwe,other,True,Nurse,Harare,35000.0,0,35203.459313475374,0.21,45,0,77,3965.8665969614995, ,45,Did not default
165,d3d34b7c-4e73-40ac-bb1e-0d0b467b8c4c,other,2021 09 05,USD,Zimbabwe,other,True,Nurse,Plumtree,52000.0,1,35403.54230470496,0.24,47,1,50,3294.504030161491,married,47,Defaulted
166,41f5b8ac-d5db-46a4-a151-01ae028e5c3d,other,2021 03 14,USD,Zimbabwe,other,True,Nurse,Rusape,24000.0,0,42028.24739849364,0.19,41,0,53,2666.4924055476013,married,41,Defaulted
167,8e2d0cc5-3ea4-428f-a591-e779a4704478,male,2021 09 16,USD,Zimbabwe,male,True,Nurse,Chivhu,64000.0,0,80586.7769557118,0.23,44,0,53,3575.2030308144194,married,44,Did not default
168,df5f1b81-efdf-4d5c-b8cc-f43a8fd01ad4,other,2020 01 12,USD,Zimbabwe,other,True,Engineer,Chiredzi,22000.0,0,26905.77270287597,0.17,40,0,52,2534.101378273592,married,40,Defaulted
169,2c0b3b6f-e63f-4780-8cca-c131e56ef3c0,female,2021 05 17,USD,Zimbabwe,female,False,,Mutare,35000.0,0,42793.806732731726,0.19,41,0,61,2992.344243483716,married,41,Defaulted
170,3f8038b5-345c-44f0-ac2f-38e968ab0453,female,2023 12 02,USD,Zimbabwe,female,True,Doctor,Plumtree,52000.0,0,24013.302340575683,0.23,40,0,47,3196.559616522989,divorced,40,Defaulted
171,5fb7a2ee-3ff3-427e-a691-93b31d9e5ab2,other,2023 09 26,USD,Zimbabwe,other,True,Software Developer,Chipinge,40000.0,0,43177.96047107991,0.21,45,0,64,3453.4487763365014,married,45,Did not default
172,63726c10-109e-45fa-b842-8e1a39be2de0,male,2023 10 25,USD,Zim,male,True,Engineer,Harare,14000.0,0,30594.306313717043,0.2,44,0,45,2178.709107275434,married,44,Did not default
173,bd1174a0-af26-4c50-91b6-377d63202378,female,2021 09 10,USD,Zimbabwe,female,True,Engineer,Bulawayo,19000.0,0,35310.389496173615,0.22,50,0,44,2180.5486915487486,single,50,Did not default
174,8401670f-3eba-4a90-a0a5-3772f9cb91b0,other,2020 01 19,USD,Zimbabwe,other,True,Accountant,Chivhu,11000.0,0,31721.565739418722,0.22,36,0,46,2139.6733612495177,divorced,36,Did not default
175,5e2041d4-3ca3-405f-ab68-ec86bec6bda7,other,2023 12 08,USD,Zimbabwe,other,False,,Kwekwe,60000.0,2,34972.420574942895,0.23,49,2,40,2424.367281909258,divorced,49,Did not default
176,e3bd5c6d-40ab-445e-963e-99dcad6bfa94,female,2020 05 05,USD,Zimbabwe,female,True,Engineer,Chimanimani,49000.0,0,32620.69098601411,0.2,52,0,77,3693.1198556501386,single,52,Did not default
177,47b7df08-0729-4d0f-abac-5b015fe92184,female,2020 06 11,USD,Zimbabwe,female,True,Software Developer,Rusape,20000.0,0,37562.36865093568,0.21,48,0,45,2272.2077691682443,married,48,Did not default
178,eb33a150-56c3-441a-9405-271657ed2b86,other,2022 04 30,USD,Zimbabwe,other,True,SoftwareDeveloper,Harare,44000.0,0,41967.725751217826,0.23,43,0,56,3461.5164129025447,divorced,43,Did not default
179,9fabb7c4-fc28-42d4-87fb-167aef029235,other,2022 10 06,USD,Zimbabwe,other,True,Engineer,Harare,32000.0,2,35117.22788114391,0.2,49,2,42,2263.3714981424937,single,49,Did not default
180,14177f00-6fb3-4a85-86f1-5884ce343b17,other,2021 11 10,USD,Zimbabwe,other,True,Accountant,Plumtree,32000.0,0,22977.957961836444,0.23,36,0,64,3684.137053615882,divorced,36,Did not default
181,6e4356a5-1175-4eac-ae19-5d995e54bfec,male,2021 04 05,USD,Zimbabwe,male,True,Lawyer,Karoi,24000.0,0,37095.92698301465,0.21,39,0,65,3187.480739849617,divorced,39,Did not default
182,0abc3706-d451-46c0-85ec-b2356d446529,other,2020 10 30,USD,Zimbabwe,other,True,SoftwareDeveloper,Gweru,30000.0,1,26382.628413626888,0.21,45,1,47,2561.550962724471,married,45,Did not default
183,e9102cdd-6f0a-4a89-b1c3-1949fd5170ac,other,2020 07 07,USD,Zimbabwe,other,True,Engineer,Nyanga,43000.0,0,42288.03271872063,0.22,48,0,55,3088.802203231612,married,48,Did not default
184,74dbca23-01df-47a3-a47a-f6540dab629a,male,2023 08 16,USD,Zimbabwe,male,True,Nurse,Gweru,26000.0,1,46120.59690848895,0.21,49,1,52,2583.481291279701,single,49,Did not default
185,d5e70197-be11-4c1e-8c23-467247493e0a,female,2020 08 23,USD,Zimbabwe,female,True,Accountant,Kwekwe,2000.0,0,24422.02250035971,0.23,52,0,35,1850.2027426711595,married,52,Did not default
186,4425307b-578f-4e88-a9b6-6b589b311365,male,2022 07 27,USD,Zimbabwe,male,True,Nurse, Masvingo ,25000.0,0,38681.49726595237,0.21,45,0,60   ,2794.424290690734,married,45,Did not default
187,f75af35b-d5f2-4526-802f-8e7fe02acd9b,other,2020 02 10,USD,Zimbabwe,other,True,Lawyer,Harare,10000.0,0,32430.889966178343,0.23,34,0,66,2537.243519806168,divorced,34,Did not default
188,c8d62265-8e23-447f-b5d9-cec6454eb0bf,male,2023 12 31,USD,Zimbabwe,male,True,Engineer,Chiredzi,8000.0,1,27534.22762026439,0.18,39,1,89,2535.952953535755,married,39,Defaulted
189,2195c257-2305-4fed-895e-acb41e9bad78,other,2021 09 08,USD,Zimbabwe,other,True,Data Analyst,Harare,44000.0,0,56672.14666496886,0.19,50,0,49,2635.285638745731,single,50,Did not default
190,3997d816-ba31-4921-8630-a474c4ac0a55,male,2020 10 10,USD,Zimbabwe,male,True,Doctor,Zvishavane,41000.0,0,31799.837424933925,0.21,38,0,34,2077.4767091914578,divorced,38,Did not default
191,c933a591-aee2-420f-8755-43be07119ae5,female,2020 08 26,USD,Zimbabwe,female,True,Doctor,Mutare,10000.0,1,26586.909509169498,0.22,43,1,43,2053.180634487811,divorced,43,Did not default
192,9f62f094-294c-4e86-b5b9-501d3c6b9bc3,male,2020 12 15,USD,Zimbabwe,male,True,Nurse,Kariba,26000.0,0,40739.50459251913,0.19,38,0,58,2717.0083539738007,married,38,Did not default
193,3d44e11d-4af7-4e7a-83cb-dc60e719eca3,female,2022 11 15,USD,Zimbabwe,female,True,Nurse,Masvingo,28000.0,0,36123.45851811956,0.17,39,0,49,2719.063116428594,single,39,Did not default
194,2b9519f6-6033-492c-9b7e-3bae2e39109d,other,2023 07 18,USD,Zimbabwe,other,True,Data Analyst,Chiredzi,41000.0,0,40945.756859157395,0.23,38,0,58,3359.4459961684024,divorced,38,Defaulted
195,43831fb6-1e73-4981-88ad-2db9d8accffc,male,2021 01 24,USD,Zimbabwe,male,True,Accountant,Chipinge,24000.0,0,40558.23610027016,0.23,41,0,54,2663.5712670193816,divorced,41,Did not default
196,59b9a81e-c0db-446d-a200-519807d5d0fb,female,2022 01 28,USD,Zimbabwe,female,True,Software Developer,Bulawayo,18000.0,1,27657.521666716504,0.19,29,1,55,3012.3979294788824,divorced,29,Defaulted
197,b3d3f011-004c-4148-b994-8ddf7ebdb4cd,male,2022 08 17,USD,Zimbabwe,male,True,Nurse,Marondera,27000.0,0,43751.84618097369,0.18,51,0,60,2811.707269373025,single,51,Did not default
198,b230bbcc-1d8f-47bb-b569-d64ddabe3d8b,male,2021 10 14,USD,Zimbabwe,male,False,,Gweru,36000.0,0,29588.886071665172,0.19,53,0,58,2493.122534437568,single,53,Did not default
199,a7706e23-7cf0-464b-9f53-c08ba1317887,other,2023 09 17,USD,Zimbabwe,other,True,Accountant,Masvingo,12000.0,1,28296.536931787025,0.19,39,1,50,2233.733812984236,married,39,Defaulted
200,8103aaf7-72c1-4e85-ae30-bc38c564869d,female,2023 11 20,USD,Zimbabwe,female,True,Teacher,Chivhu,28000.0,0,35673.64727047143,0.22,41,0,37,2155.2465199069366,married,41,Did not default
201,6cc5433a-df52-4fcd-a98a-12ad2c2b5c29,male,2020 06 26,USD,Zimbabwe,male,True,Software Developer,Chiredzi,26000.0,0,29219.99698802803,0.22,44,0,44,2462.5679680765097, ,44,Did not default
202,b7c0f342-5473-4d2f-8bea-a7435f3c5d5e,male,2022 06 28,USD,Zimbabwe,male,True,Software Developer,Mutare,26000.0,0,45487.4883669042,0.21,50,0,54,2579.6738343903667,single,50,Did not default
203,a879fce8-fc30-4e40-9f39-01cc5e5d0c2b,other,2022 02 04,USD,Zimbabwe,other,True,Nurse,Mutare,29000.0,0,42352.69948699749,0.22,43,0,67,3264.8034871193177, ,43,Did not default
204,bed1db95-bb32-4c9f-9da4-59ddf910fac9,other,2021 10 27,USD,Zimbabwe,other,True,Teacher,Harare,34000.0,0,38163.00552948895,0.21,46,0,64,3526.532803476378,single,46,Did not default
205,c000cd3c-91eb-44dd-a6ce-577b1e5fade0,female,2023 11 15,USD,Zimbabwe,female,True,SoftwareDeveloper,Nyanga,35000.0,0,47420.48144000806,0.2,43,0,51,2746.469886944398,married,43,Did not default
206,c2d38f79-9b05-4759-ad0f-cac987859d1b,female,2020 01 07,USD,Zimbabwe,female,True,Engineer,Chipinge,29000.0,0,50467.124883016804,0.18,40,0,61,3252.340322499232,married,40,Did not default
207,5acd9d84-0b2a-4a4e-8d8a-5381ec1857e2,male,2023 05 02,USD,Zimbabwe,male,True,Doctor,Mutare,39000.0,2,56402.00388653095,0.22,52,2,46,2608.6770828540093,married,52,Did not default
208,ef9bad6b-6340-4da4-8eb1-5595fc534437,female,2023 08 03,USD,Zimbabwe,female,True,Nurse,Kwekwe,3000.0,0,26200.881877625456,0.2,48,0,35,1852.992675873691,single,48,Did not default
209,8e6f6e30-768d-4ab4-82c6-4524886b2b46,female,2021 11 14,USD,Zimbabwe,female,True,Nurse,Mutare,11000.0,0,27652.15854587724,0.21,48,0,46,2160.930882777163,single,48,Did not default
210,1349c4b0-67f7-437f-95bb-51bec9ae1f4f,female,2022 07 13,USD,Zimbabwe,female,True,Nurse,Rusape,43000.0,0,31494.343906900067,0.18,41,0,44,2655.2539798896173,single,41,Did not default
211,434d6a59-d8cc-4330-a4fc-9368710f1eb4,male,2022 03 21,USD,Zimbabwe,male,True,Data Analyst,Mutare,20000.0,2,41996.249374944375,0.21,43,2,57,2716.640082919749,married,43,Did not default
212,32f229e4-11fc-4184-8d64-0134757b2dd9,other,2022 09 12,USD,Zimbabwe,other,True,Lawyer,Chiredzi,24000.0,1,28785.183968944086,0.21,34,1,38,2130.9045494004886,divorced,34,Did not default
213,5241e54e-59e9-40cf-b6b6-a14fd3945e7f,other,2021 05 24,USD,Zimbabwe,other,True,Teacher,Rusape,36000.0,0,40774.43377267594,0.18,47,0,57,3018.430243748945,single,47,Did not default
214,9b53d5c7-42c4-41be-9df4-e754dee16a75,male,2023 12 23,USD,Zimbabwe,male,True,Accountant,Bulawayo,5000.0,0,25014.57224318217,0.22,35,0,58,2077.3841783047983, ,35,Did not default
215,ef2b6570-8d15-4f80-ab8d-ee489d3ccf39,other,2021 07 06,USD,Zimbabwe,other,True,Engineer,Bulawayo,42000.0,1,53505.244032122675,0.22,47,1,76,3839.4990162899885,married,47,Did not default
216,c686ac73-bfd5-442f-aca1-7b37b0ec8da1,female,2020 05 29,USD,Zimbabwe,female,True,Data Analyst,Bulawayo,46000.0,0,30588.957897462857,0.24,44,0,66,3868.9321475069223,married,44,Did not default
217,bf9b0631-2977-45e2-ba3d-e320ea18621b,other,2022 10 06,USD,Zimbabwe,other,True,Engineer,Bulawayo,39000.0,0,32209.534964339255,0.2,46,0,59,3149.132474487566,married,46,Did not default
218,c00bea71-1109-4029-bb15-08ec51e787c9,female,2023 10 06,USD,Zimbabwe,female,True,Engineer,Zvishavane,33000.0,0,33000.90246886396,0.2,45,0,57,2952.9163307654107,married,45,Did not default
219,67413e89-4936-4ab1-8b9c-fe4c99568669,male,2021 04 08,USD,Zimbabwe,male,False,,Marondera,43000.0,0,37196.92768100616,0.21,53,0,64,3013.3028234906615,single,53,Did not default
220,7fd1df65-9a5f-439e-9073-5e0689a25e35,male,2022 08 18,USD,Zimbabwe,male,True,Nurse,Masvingo,9000.0,1,30151.757134328192,0.21,45,1,50,2130.070213648727,married,45,Did not default
221,de74619e-b173-460d-a9fe-710d8cf0a000,male,2021 09 25,USD,Zimbabwe,male,True,Doctor,Kadoma,5000.0,2,25578.01491582648,0.22,38,2,46,1979.8650350679386, ,38,Did not default
222,1cf1bdfb-5288-48f9-9014-4dfd8cc84851,female,2020 12 14,USD,Zimbabwe,female,True,Data Analyst,Beitbridge,57000.0,0,62943.086168882655,0.23,45,0,14,810.6981877470828,married,45,Did not default
223,16ff8bab-06d6-4a22-adaf-cd855b4497f2,other,2021 10 02,USD,Zimbabwe,other,True,Accountant,Gweru,23000.0,0,44136.662486486464,0.22,35,0,45,2388.3577448684728,divorced,35,Did not default
224,0e4c9c37-3d14-4a96-a331-88ec9e80baee,male,2022 08 11,USD,Zimbabwe,male,True,Nurse,Plumtree,34000.0,0,38570.19999539475,0.2,47,0,71,3299.8605021111116,married,47,Did not default
225,54717996-feac-4c09-937a-79aea0a05ec9,other,2021 01 06,USD,Zimbabwe,other,True,Accountant,Masvingo,7000.0,0,29410.611751917437,0.19,32,0,54,2242.2625915787307,divorced,32,Defaulted
226,5afc3720-bdea-4697-823a-413c41f97e8b,other,2022 07 03,USD,Zimbabwe,other,True,Nurse,Marondera,36000.0,1,52683.06567947258,0.2,49,1,53_,2696.6276079057916,single,49,Did not default
227,5cf2c15e-9a4d-4a3f-b634-41c892b0e938,female,2021 11 11,USD,Zimbabwe,female,True,Accountant,Plumtree,5000.0,1,26736.980460671282,0.22,37,1,72,2229.52991113209,divorced,37,Did not default
228,4f065c3f-fcef-4b07-993a-382d2acf4258,other,2021 09 17,USD,Zimbabwe,other,True,Teacher,Mutare,30000.0,1,43826.90645322448,0.22,43,1,60,3046.1122307426986,married,43,Did not default
229,46aef76c-e024-4cee-860d-afb38323b263,female,2020 02 13,USD,Zimbabwe,female,True,Accountant,Kadoma,42000.0,1,37894.28243094244,0.22,40,1,43,2600.914423945519,divorced,40,Did not default
230,fe5e9774-d694-4619-98f1-f578d2ab1ee2,other,2022 12 17,USD,Zimbabwe,other,True,SoftwareDeveloper,Mutare,40000.0,0,42213.6604925039,0.21,45,0,55,3085.7122718104274,married,45,Did not default
231,64b4f319-3e3e-47b1-8ff0-64f6a2b93142,other,2020 04 24,USD,Zimbabwe,other,True,Engineer,Beitbridge,38000.0,0,54597.75562051171,0.21,46,0,56,2980.7598074440684,married,46,Did not default
232,b466d2c5-dfe0-4e66-860f-61738ea7bdd2,female,2022 01 24,USD,Zimbabwe,female,True,Nurse,Chivhu,31000.0,0,32809.03585670819,0.25,35,0,51,3211.0141636757244,divorced,35,Did not default
233,e28e3f25-ee8a-46f6-81b7-f9b618914145,female,2021 09 16,USD,Zimbabwe,female,True,SoftwareDeveloper,Chipinge,8000.0,1,26714.696713031175,0.17,48,1,71,2237.095816759015,single,48,Did not default
234,bd639d29-24de-4206-bc7a-2c821040b4fc,male,2020 08 24,USD,Zimbabwe,male,True,Teacher,Bulawayo,48000.0,0,34384.388288373666,0.19,38,0,47,3126.6032989483624,married,38,Did not default
235,0d9d7689-0155-4cdd-a412-2c09c96f31be,female,2022 03 14,USD,Zimbabwe,female,True,SoftwareDeveloper,Marondera,18000.0,0,30892.790353564505,0.21,35,0,35,1978.951442857947,divorced,35,Did not default
236,f9204e7b-ae7e-4721-a4c4-96417e6ee1fb,male,2022 12 10,USD,Zimbabwe,male,True,Lawyer,Kadoma,47000.0,1,31304.5657008299,0.22,34,1,51,3278.9165811725147,divorced,34,Defaulted
237,12a6a59a-93c7-495f-9e2a-39fc13596749,other,2020 06 14,USD,Zimbabwe,other,True,Data Analyst,Rusape,39000.0,0,46098.37125332306,0.19,51,0,43,2341.48568069602,single,51,Did not default
238,bc5fe11a-49c5-415a-9879-4cabec2ca008,male,2023 07 27,USD,Zimbabwe,male,True,Engineer,Marondera,23000.0,0,25734.279384100664,0.23,49,0,41,2184.0092237321155,married,49,Did not default
239,f22f1817-6718-4665-893f-8648f763d4b9,male,2022 05 13,USD,Zimbabwe,male,True,Data Analyst,Gweru,36000.0,0,34311.231134301284,0.2,55,0,42,2150.7384670873626,single,55,Did not default
240,be39d67b-0569-4ab8-8a70-ecc1cf15a586,male,2023 09 28,USD,Zimbabwe,male,True,Data Analyst,Gweru,13000.0,0,28016.799698752846,0.2,48,0,68,2531.112015781869,single,48,Did not default
